Income,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Year,Age,Edu,Household,Days_Enrolled,Total_Spent,Age_group,Children,Total_AcceptedCmp
67605.0,336,28,282,184,54,54,1,2,8,6,1,2013,35,Grad,couple,3225,938,30-40,0,0
62845.0,1099,0,45,0,0,34,11,3,4,10,8,2012,73,Postgrad,couple,3671,1178,70-80,2,0
65196.0,743,19,181,12,0,200,2,7,6,11,5,2013,64,Grad,couple,3109,1155,60-70,2,1
42000.0,124,83,267,85,59,35,2,5,2,11,5,2013,35,Postgrad,single,3041,653,30-40,0,0
35860.0,15,0,8,4,2,20,2,1,1,2,5,2014,49,Postgrad,single,2811,49,40-50,2,1
65526.0,397,19,69,12,0,9,1,4,4,8,2,2014,58,Postgrad,couple,2642,506,50-60,1,0
16860.0,10,4,4,3,3,14,3,1,1,3,7,2012,61,Grad,couple,3337,38,60-70,2,0
83528.0,530,117,678,134,44,147,1,4,10,8,1,2014,30,Grad,single,2945,1650,20-30,0,2
64176.0,1215,33,249,64,116,149,8,8,9,8,6,2012,57,Undergrad,single,3613,1826,50-60,1,0
22304.0,3,2,7,0,4,2,1,1,0,2,8,2012,66,Grad,single,3582,18,60-70,0,0
67023.0,444,44,382,11,8,17,1,3,7,13,2,2014,44,Grad,couple,2857,906,40-50,0,0
32892.0,26,0,15,2,1,2,2,3,0,3,8,2014,51,Postgrad,couple,2805,46,50-60,1,0
70713.0,736,114,279,82,76,190,6,5,6,8,3,2012,56,Grad,couple,3609,1477,50-60,1,0
59925.0,473,21,176,19,21,56,3,9,2,9,6,2012,67,Grad,couple,3346,766,60-70,1,0
39722.0,32,0,5,2,0,8,2,2,0,3,5,2014,69,Grad,couple,2895,47,60-70,1,0
46610.0,288,10,30,4,10,125,1,6,1,6,6,2013,64,Grad,couple,3116,467,60-70,0,0
88347.0,1050,178,555,77,138,118,1,4,7,9,1,2013,61,Grad,couple,3249,2116,60-70,0,1
87171.0,1001,44,107,58,44,44,1,6,7,11,2,2013,41,Postgrad,couple,3310,1298,40-50,0,1
26907.0,9,1,7,0,3,2,2,1,0,3,7,2013,46,Undergrad,couple,3083,22,40-50,2,0
50014.0,234,14,77,19,10,42,2,4,1,8,5,2014,54,Postgrad,single,2928,396,50-60,1,0
41014.0,7,2,6,2,0,3,1,1,0,2,7,2013,44,Postgrad,couple,3203,20,40-50,1,0
66294.0,251,108,334,65,92,117,1,4,3,5,2,2014,57,Grad,single,2874,967,50-60,0,0
36715.0,172,10,125,21,13,16,6,7,2,4,9,2012,51,Grad,couple,3359,357,50-60,1,0
79456.0,565,42,548,64,83,99,1,5,6,4,3,2012,66,Grad,couple,3446,1401,60-70,0,0
40479.0,5,0,8,2,0,0,1,0,0,3,4,2013,40,Grad,couple,3086,15,30-40,1,0
75345.0,918,57,842,99,38,133,1,5,8,6,3,2013,52,Postgrad,single,3282,2087,50-60,0,1
54233.0,652,8,158,21,0,142,4,11,6,5,8,2013,45,Grad,couple,3223,981,40-50,1,0
24163.0,4,1,7,2,1,2,2,1,0,3,4,2013,52,Grad,single,2971,17,50-60,2,0
84460.0,152,27,103,106,54,81,0,9,9,4,5,2013,64,Postgrad,couple,3224,523,60-70,0,2
43776.0,8,0,9,2,1,3,1,1,0,2,6,2014,39,Grad,couple,2886,23,30-40,1,0
71691.0,336,130,411,240,32,43,1,4,7,5,2,2014,64,Postgrad,single,2874,1192,60-70,0,0
85844.0,938,19,843,25,95,38,1,6,6,7,2,2014,49,Postgrad,couple,2801,1958,40-50,0,0
39190.0,68,8,18,19,8,12,2,2,1,4,5,2014,48,Postgrad,single,2834,133,40-50,1,0
71367.0,227,23,389,42,21,75,1,4,5,7,2,2013,63,Grad,couple,3080,777,60-70,0,0
38578.0,38,4,22,3,3,3,3,3,0,3,8,2013,50,Postgrad,single,3142,73,40-50,2,0
57236.0,105,0,9,2,1,4,3,2,1,4,3,2014,57,Postgrad,couple,2613,121,50-60,2,0
61825.0,162,50,100,55,30,27,1,4,2,8,4,2013,43,Grad,single,3126,424,40-50,1,0
79803.0,574,8,216,21,16,33,1,4,3,5,1,2014,64,Grad,single,2913,868,60-70,1,0
80910.0,160,80,369,67,39,41,1,3,3,8,1,2012,36,Undergrad,single,3376,756,30-40,0,0
27590.0,6,0,5,0,0,1,1,1,0,2,7,2013,40,Postgrad,couple,3202,12,30-40,1,0
56775.0,614,35,160,58,35,35,2,5,8,10,5,2013,43,Grad,couple,3283,937,40-50,1,0
83829.0,897,161,430,186,161,27,0,4,7,6,1,2013,47,Grad,single,3093,1862,40-50,0,2
54210.0,70,54,109,80,9,45,2,4,1,7,5,2013,43,Undergrad,couple,3175,367,40-50,1,0
38508.0,120,19,206,25,19,54,6,7,2,5,8,2013,36,Grad,couple,3276,443,30-40,1,0
53187.0,211,2,30,7,7,10,2,4,1,6,5,2013,52,Grad,couple,3016,267,50-60,1,0
30023.0,11,0,16,7,6,21,1,2,0,3,8,2014,50,Grad,couple,2867,61,40-50,1,0
76045.0,760,53,400,17,93,0,1,4,5,11,2,2013,62,Postgrad,single,2996,1323,60-70,0,1
50870.0,53,0,8,0,0,2,1,2,0,3,5,2014,70,Postgrad,couple,2780,63,60-70,1,0
15315.0,7,4,13,15,8,17,2,2,0,4,5,2013,52,Undergrad,couple,3248,64,50-60,0,0
65463.0,391,32,70,21,32,16,2,6,2,9,5,2014,48,Undergrad,couple,2920,562,40-50,1,0
66480.0,199,9,57,20,21,6,7,4,1,7,4,2014,57,Grad,couple,2799,312,50-60,2,0
76773.0,516,56,449,86,33,16,1,2,2,11,1,2013,68,Grad,single,3259,1156,60-70,0,0
81698.0,709,45,115,30,160,45,1,8,2,5,5,2013,39,Undergrad,single,3312,1104,30-40,0,1
54466.0,12,0,4,0,0,0,1,1,0,2,5,2014,49,Postgrad,single,2705,16,40-50,2,0
98777.0,1000,19,711,125,115,38,0,4,6,9,1,2014,62,Postgrad,single,2902,2008,60-70,0,0
16269.0,19,3,18,3,1,0,3,3,0,3,8,2013,38,Postgrad,single,3073,44,30-40,1,0
71819.0,1224,28,140,0,14,168,3,3,3,5,6,2013,51,Grad,couple,3075,1574,50-60,1,0
33569.0,16,2,18,3,0,24,1,1,1,2,8,2013,39,Postgrad,couple,3026,63,30-40,1,1
36262.0,88,39,54,64,28,153,1,3,5,3,6,2013,39,Postgrad,couple,3052,426,30-40,0,1
22634.0,2,23,11,8,6,46,1,2,1,2,8,2013,56,Undergrad,couple,3299,96,50-60,0,0
47025.0,508,11,59,23,5,29,5,11,1,6,9,2013,44,Undergrad,couple,2972,635,40-50,1,0
70566.0,381,28,215,84,28,21,2,6,5,9,3,2013,54,Grad,single,3154,757,50-60,1,0
31605.0,74,0,42,2,1,6,2,2,1,4,7,2012,43,Postgrad,couple,3354,125,40-50,1,0
52034.0,146,0,93,7,13,73,5,4,2,5,7,2013,49,Postgrad,single,3178,332,40-50,2,0
48526.0,23,17,23,43,20,9,1,2,1,4,3,2013,43,Grad,single,2957,135,40-50,1,0
46734.0,110,5,137,26,23,29,2,6,1,5,7,2012,68,Grad,couple,3358,330,60-70,1,0
39552.0,165,3,147,4,24,41,7,6,2,5,8,2012,60,Grad,single,3328,384,50-60,2,0
86358.0,957,47,494,82,47,95,4,5,3,6,8,2012,56,Grad,single,3460,1722,50-60,2,0
46931.0,41,0,17,3,1,16,2,1,1,3,3,2014,45,Grad,couple,2836,78,40-50,3,0
16581.0,1,3,4,2,3,11,1,0,0,3,4,2013,37,Undergrad,single,2980,24,30-40,0,0
63998.0,176,29,818,0,33,112,1,7,6,11,4,2013,70,Undergrad,single,2961,1168,60-70,0,0
67381.0,815,8,53,11,0,70,4,2,2,9,7,2013,71,Postgrad,couple,3300,957,70-80,1,0
25930.0,6,1,2,2,0,4,1,1,0,2,7,2013,55,Grad,single,3032,15,50-60,2,0
42693.0,8,4,20,6,3,16,1,1,0,3,5,2014,44,Grad,couple,2763,57,40-50,1,0
85606.0,717,42,864,219,30,84,2,6,7,9,3,2012,46,Grad,couple,3335,1956,40-50,1,1
72903.0,1067,138,750,0,19,39,1,7,5,8,4,2013,37,Grad,single,3013,2013,30-40,0,1
49669.0,166,5,107,11,8,29,2,5,1,6,6,2014,48,Undergrad,couple,2806,326,40-50,1,0
36778.0,29,4,34,2,4,4,3,3,0,3,9,2012,54,Postgrad,couple,3552,77,50-60,2,0
85696.0,714,76,395,116,0,12,1,4,6,9,1,2013,60,Postgrad,single,3251,1313,50-60,0,0
10979.0,8,4,10,2,2,4,2,3,0,3,5,2014,33,Postgrad,single,2808,30,30-40,0,0
49678.0,229,5,56,3,2,20,2,6,2,4,7,2013,61,Grad,couple,3282,315,60-70,1,0
56129.0,320,48,133,39,72,48,4,6,2,10,4,2013,69,Postgrad,couple,3144,660,60-70,1,0
37155.0,23,0,26,7,15,3,1,2,0,4,5,2013,33,Grad,couple,3284,74,30-40,1,0
21282.0,1,5,8,4,8,20,2,2,1,2,6,2014,44,Undergrad,single,2641,46,40-50,1,0
33419.0,56,0,12,0,0,18,2,2,0,4,7,2013,60,Postgrad,single,3086,86,50-60,1,0
63285.0,508,124,249,50,38,134,1,6,5,13,3,2013,77,Grad,single,3184,1103,70-80,0,0
21255.0,29,0,25,2,2,3,4,2,1,4,4,2014,48,Postgrad,couple,2929,61,40-50,1,0
42162.0,46,7,59,2,4,27,2,3,1,3,6,2013,41,Grad,couple,2992,145,40-50,1,1
54450.0,454,0,171,8,19,32,12,9,2,8,8,2012,66,Grad,couple,3423,684,60-70,2,0
57744.0,350,3,39,0,0,19,2,9,1,4,8,2013,68,Postgrad,couple,2970,411,60-70,1,0
26576.0,10,0,8,0,0,9,1,1,0,2,9,2012,36,Grad,single,3394,27,30-40,1,1
57513.0,735,40,183,52,20,30,2,9,3,13,6,2013,79,Postgrad,single,3157,1060,70-80,0,0
68142.0,897,126,196,91,112,37,3,10,4,7,6,2012,58,Grad,couple,3439,1459,50-60,1,0
7500.0,5,2,3,3,0,5,1,1,0,2,8,2012,43,Grad,couple,3439,18,40-50,1,0
83145.0,777,35,731,39,137,114,1,5,9,11,2,2012,48,Grad,couple,3415,1833,40-50,0,0
54197.0,162,6,37,6,13,13,2,1,3,6,1,2014,62,Postgrad,couple,2887,237,60-70,1,0
23091.0,35,0,11,0,0,2,4,2,1,3,7,2014,59,Postgrad,single,2802,48,50-60,2,0
46049.0,342,9,112,19,14,19,10,5,2,9,7,2013,46,Grad,couple,3113,515,40-50,2,0
56715.0,258,105,239,237,172,9,1,7,3,4,4,2012,48,Grad,couple,3548,1020,40-50,0,0
79410.0,658,80,483,123,13,13,1,3,2,5,1,2014,61,Grad,couple,2801,1370,60-70,0,0
57304.0,356,80,329,138,17,106,2,7,6,10,5,2013,71,Grad,couple,3008,1026,70-80,1,0
44375.0,213,5,28,7,7,41,1,4,1,6,5,2014,57,Grad,couple,2868,301,50-60,1,0
54450.0,454,0,171,8,19,32,12,9,2,8,8,2012,66,Grad,couple,3423,684,60-70,2,0
59594.0,457,4,29,0,0,9,1,8,1,7,7,2012,57,Grad,couple,3387,499,50-60,1,0
80685.0,241,45,604,34,26,54,1,6,4,10,2,2012,28,Grad,couple,3446,1004,20-30,0,0
40344.0,210,0,6,0,0,2,2,4,1,5,7,2013,48,Postgrad,couple,3029,218,40-50,1,0
62710.0,441,35,83,7,29,11,4,4,2,12,4,2013,50,Grad,couple,3172,606,40-50,1,0
48985.0,19,13,18,10,7,8,1,1,1,3,3,2013,54,Undergrad,couple,3188,75,50-60,1,0
35322.0,28,9,37,12,7,13,3,2,0,4,8,2012,54,Grad,couple,3446,106,50-60,3,0
77142.0,476,75,162,29,151,97,1,4,4,8,2,2013,74,Grad,couple,3166,990,70-80,0,0
81657.0,364,40,425,158,60,50,1,3,4,8,1,2014,53,Grad,single,2928,1097,50-60,0,0
14421.0,0,0,2,3,3,8,1,1,0,2,5,2014,26,Undergrad,couple,2902,16,20-30,0,1
20130.0,0,6,3,7,6,12,1,1,0,3,8,2014,48,Undergrad,couple,2874,34,40-50,0,0
74214.0,863,83,547,86,99,33,1,8,2,5,5,2012,32,Postgrad,couple,3442,1711,30-40,0,0
66726.0,349,7,35,0,0,47,3,8,2,4,7,2014,65,Postgrad,couple,2615,438,60-70,2,0
23724.0,5,23,15,0,18,14,2,2,0,3,8,2013,43,Undergrad,couple,3102,75,40-50,1,0
47353.0,184,2,19,8,8,4,3,2,2,6,5,2013,62,Postgrad,couple,2998,225,60-70,1,0
33444.0,8,0,8,0,0,2,1,1,0,2,8,2012,70,Postgrad,couple,3610,18,60-70,2,0
54386.0,277,21,64,62,21,25,2,3,2,10,3,2013,41,Grad,couple,3178,470,40-50,1,0
28510.0,44,5,19,0,4,19,3,2,0,4,5,2013,41,Grad,single,3212,91,40-50,2,0
90638.0,1156,120,915,94,144,96,1,3,4,10,1,2014,31,Postgrad,single,2906,2525,30-40,0,0
48070.0,373,14,83,6,9,19,3,8,2,6,7,2013,72,Grad,couple,3302,504,70-80,1,0
43140.0,134,8,76,6,0,11,1,4,1,5,6,2013,65,Grad,couple,3194,235,60-70,1,0
54959.0,1148,0,60,0,0,24,3,9,5,4,7,2013,61,Postgrad,single,3296,1232,60-70,1,0
15056.0,6,12,3,21,6,40,5,2,2,3,5,2013,64,Undergrad,single,3251,88,60-70,2,0
26954.0,4,1,11,0,0,1,1,1,0,2,7,2014,51,Grad,single,2733,17,50-60,1,0
22327.0,5,4,8,2,0,5,1,1,0,3,5,2013,37,Grad,single,3276,24,30-40,1,0
44393.0,24,2,20,2,2,10,2,1,0,4,4,2013,57,Grad,couple,3081,60,50-60,2,0
62000.0,899,0,101,0,0,20,1,6,6,13,4,2013,70,Postgrad,single,3078,1020,60-70,1,1
31497.0,108,1,28,13,1,4,2,3,1,4,8,2012,60,Postgrad,couple,3517,155,50-60,1,0
45894.0,27,2,7,0,2,13,1,1,0,3,5,2014,48,Undergrad,couple,2892,51,40-50,2,0
78579.0,816,66,549,216,66,99,1,5,6,4,3,2012,52,Postgrad,single,3324,1812,50-60,0,0
67369.0,1298,0,70,37,14,42,4,7,4,10,4,2012,53,Postgrad,single,3359,1461,50-60,1,0
58401.0,10,0,11,17,29,29,1,1,2,2,4,2014,62,Grad,single,2840,96,60-70,1,0
62307.0,87,13,34,10,6,10,1,4,0,4,5,2014,70,Grad,single,2902,160,60-70,1,0
43641.0,57,2,51,4,2,23,3,2,1,4,6,2013,53,Postgrad,couple,3203,139,50-60,2,0
63841.0,635,15,100,20,7,131,1,9,3,9,6,2013,54,Postgrad,single,3204,908,50-60,1,0
46891.0,43,12,23,29,15,61,1,2,1,4,4,2013,57,Undergrad,couple,3306,183,50-60,1,0
70091.0,964,34,137,15,0,11,2,5,2,10,8,2013,53,Postgrad,couple,3225,1161,50-60,1,0
78075.0,572,8,259,34,35,80,1,3,5,5,1,2014,50,Postgrad,couple,2826,988,40-50,0,0
59184.0,341,142,113,259,151,66,3,6,6,12,5,2012,61,Undergrad,single,3428,1072,60-70,1,0
54809.0,63,6,57,13,13,22,4,2,1,5,4,2013,45,Grad,couple,3002,174,40-50,2,0
58113.0,221,104,169,102,78,84,3,9,2,8,7,2013,63,Grad,couple,3290,758,60-70,1,0
51412.0,140,3,29,4,5,14,2,3,2,4,4,2013,64,Postgrad,couple,2950,195,60-70,1,0
15287.0,1,2,8,4,3,13,2,1,1,2,7,2012,43,Grad,single,3397,31,40-50,1,1
66636.0,291,10,689,84,10,0,1,3,4,9,1,2013,65,Postgrad,couple,3086,1084,60-70,0,0
50965.0,544,13,85,8,6,29,3,10,4,5,8,2013,66,Postgrad,couple,3264,685,60-70,1,1
84618.0,684,100,801,21,66,0,1,6,9,10,2,2013,57,Postgrad,couple,2989,1672,50-60,0,0
18351.0,1,12,9,0,14,7,1,2,0,3,7,2013,32,Grad,couple,3013,43,30-40,0,0
40451.0,35,0,4,0,0,10,1,1,1,2,5,2014,65,Postgrad,couple,2903,49,60-70,2,1
36317.0,87,3,25,3,2,13,2,3,0,4,7,2013,57,Grad,couple,3173,133,50-60,1,0
42213.0,309,3,24,4,3,20,2,5,1,7,7,2013,65,Grad,couple,2971,363,60-70,1,0
65748.0,172,73,93,95,78,34,2,2,4,10,1,2013,67,Grad,couple,3210,545,60-70,1,0
77044.0,625,38,242,50,34,76,2,7,11,11,4,2013,50,Grad,couple,3015,1065,40-50,1,1
74918.0,972,59,913,25,19,59,1,5,9,6,3,2013,53,Grad,couple,2978,2047,50-60,0,0
56721.0,157,6,39,6,13,75,5,4,1,5,6,2012,50,Grad,couple,3376,296,40-50,2,0
42160.0,48,9,45,3,15,20,4,2,1,4,6,2013,47,Grad,single,3136,140,40-50,2,0
61559.0,279,83,88,32,14,34,1,4,2,10,3,2013,57,Grad,single,3117,530,50-60,1,0
33629.0,132,0,16,0,0,4,5,3,1,4,9,2012,59,Postgrad,couple,3460,152,50-60,2,0
68682.0,919,0,505,99,30,45,1,4,9,10,2,2013,31,Postgrad,couple,3154,1598,30-40,0,0
34377.0,62,0,22,3,1,26,2,2,2,2,7,2013,59,Grad,single,3296,114,50-60,1,0
8940.0,1,45,3,4,6,42,3,3,1,3,8,2012,36,Undergrad,single,3446,101,30-40,1,0
26228.0,2,6,4,3,1,9,1,1,0,2,8,2013,49,Grad,couple,3050,25,40-50,1,0
77297.0,408,61,109,48,122,41,1,5,7,9,4,2013,65,Undergrad,single,3289,789,60-70,0,1
40211.0,51,1,7,2,1,25,2,2,1,2,8,2013,41,Grad,couple,3104,87,40-50,2,1
33438.0,62,1,16,3,2,6,4,2,1,4,5,2013,64,Postgrad,single,3050,90,60-70,2,0
75032.0,952,12,180,47,12,12,2,5,4,9,3,2013,63,Postgrad,couple,3197,1215,60-70,1,0
61284.0,618,15,106,20,7,45,1,11,2,8,6,2013,67,Postgrad,single,2971,811,60-70,0,0
22518.0,11,7,12,2,2,27,2,2,1,2,5,2012,36,Grad,couple,3385,61,30-40,1,1
54730.0,318,3,17,4,7,56,5,4,1,8,4,2013,47,Postgrad,couple,3088,405,40-50,1,0
38452.0,56,0,14,0,0,2,3,3,0,3,7,2014,67,Postgrad,couple,2861,72,60-70,2,0
44421.0,110,5,59,7,1,7,5,5,0,4,8,2013,51,Grad,single,3269,189,50-60,2,0
38197.0,23,0,11,2,1,3,1,1,0,3,5,2013,36,Postgrad,couple,3135,40,30-40,1,0
41986.0,27,5,8,8,3,12,3,3,0,4,4,2014,44,Grad,single,2705,63,40-50,1,0
28427.0,18,3,19,3,3,6,2,2,0,3,8,2013,39,Grad,couple,3235,52,30-40,1,0
37395.0,18,0,9,0,1,11,1,1,0,3,6,2014,46,Postgrad,couple,2914,39,40-50,1,0
64722.0,303,0,280,60,147,15,4,8,2,11,6,2014,51,Grad,couple,2804,805,50-60,1,0
55249.0,97,1,19,2,0,11,1,2,1,4,3,2014,66,Postgrad,couple,2843,130,60-70,1,0
84906.0,997,15,414,99,30,76,1,5,6,12,2,2013,50,Grad,couple,3215,1631,40-50,0,1
28691.0,5,4,13,8,0,4,1,1,0,3,8,2013,33,Grad,couple,3218,34,30-40,1,0
44213.0,95,11,35,0,4,7,4,2,1,5,6,2013,70,Grad,single,2982,152,60-70,2,0
25707.0,1,6,2,3,6,3,1,1,0,3,7,2014,38,Undergrad,single,2932,21,30-40,1,0
59062.0,46,1,12,3,0,9,2,2,0,3,4,2013,55,Postgrad,couple,3246,71,50-60,3,0
76624.0,411,106,147,54,115,66,1,5,10,7,1,2014,60,Grad,single,2806,899,50-60,1,1
66000.0,244,51,270,101,0,45,1,1,3,5,1,2014,75,Postgrad,couple,2840,711,70-80,0,0
27683.0,152,9,121,12,12,45,4,6,2,4,8,2012,44,Postgrad,couple,3582,351,40-50,1,0
1730.0,1,1,3,1,1,1,15,0,0,0,20,2014,51,Grad,single,2812,8,50-60,0,0
7500.0,10,17,18,8,26,40,4,3,2,2,9,2012,30,Undergrad,single,3609,119,20-30,1,0
40521.0,12,0,5,0,0,4,1,0,1,2,5,2013,54,Grad,couple,3191,21,50-60,2,0
20427.0,5,0,4,0,0,1,1,1,0,2,8,2014,49,Postgrad,couple,2867,10,40-50,1,0
65106.0,790,19,133,12,0,19,3,8,3,13,6,2014,47,Grad,couple,2806,973,40-50,1,0
69969.0,882,29,514,38,29,44,1,4,2,6,3,2013,57,Postgrad,couple,3076,1536,50-60,0,1
67433.0,615,28,259,12,48,30,4,6,5,13,4,2013,70,Grad,couple,3118,992,60-70,2,0
77766.0,1004,59,265,115,59,27,2,11,10,11,6,2013,55,Postgrad,couple,3262,1529,50-60,1,1
74716.0,133,27,421,13,195,71,2,7,3,5,4,2013,50,Grad,couple,2972,860,40-50,1,0
68118.0,595,23,123,10,23,154,2,8,9,4,6,2013,59,Grad,single,3024,928,50-60,1,0
55158.0,293,0,87,4,11,23,4,7,2,5,7,2012,52,Postgrad,couple,3469,418,50-60,2,0
62972.0,313,15,47,20,0,192,2,7,4,3,6,2012,67,Undergrad,couple,3613,587,60-70,1,0
74190.0,151,81,86,168,91,64,2,4,2,11,2,2014,47,Grad,couple,2611,641,40-50,1,0
39356.0,15,0,2,0,0,6,1,1,0,2,6,2014,46,Grad,couple,2872,23,40-50,2,1
76653.0,736,63,946,219,189,126,1,4,7,11,2,2013,53,Grad,couple,3087,2279,50-60,0,1
35860.0,15,0,8,4,2,20,2,1,1,2,5,2014,49,Postgrad,single,2811,49,40-50,2,1
90687.0,982,17,672,23,34,51,1,6,2,8,2,2013,39,Postgrad,single,3173,1779,30-40,0,0
73450.0,1142,51,415,90,69,37,1,7,8,11,3,2013,40,Postgrad,couple,3183,1804,30-40,0,2
31454.0,28,0,11,0,0,9,3,2,0,3,8,2013,62,Grad,couple,3157,48,60-70,2,0
47139.0,46,0,12,0,2,23,2,2,1,2,7,2014,70,Grad,single,2796,83,60-70,2,0
83829.0,897,161,430,186,161,27,0,4,7,6,1,2013,47,Grad,single,3093,1862,40-50,0,2
53378.0,489,6,152,8,6,132,10,9,4,6,8,2012,59,Postgrad,couple,3413,793,50-60,2,0
19656.0,25,4,9,6,8,32,3,2,1,3,7,2013,52,Grad,couple,3101,84,50-60,1,0
45579.0,145,1,33,2,1,1,1,4,1,4,6,2013,74,Postgrad,couple,3083,183,70-80,1,0
85485.0,630,26,611,44,18,54,1,6,6,6,2,2014,64,Undergrad,single,2778,1383,60-70,0,0
55956.0,760,38,104,50,9,38,2,7,3,4,4,2014,78,Grad,couple,2765,999,70-80,0,0
64191.0,420,15,186,151,38,15,3,5,3,13,3,2013,59,Postgrad,single,3293,825,50-60,1,0
38808.0,125,17,52,3,19,30,4,5,1,4,8,2012,50,Grad,single,3442,246,40-50,1,1
57183.0,464,5,64,7,0,70,8,9,1,7,8,2013,56,Postgrad,couple,3237,610,50-60,2,0
23748.0,6,6,29,12,15,8,3,2,1,3,8,2012,54,Postgrad,single,3355,76,50-60,1,0
66303.0,1090,12,96,16,12,60,4,3,4,11,8,2013,51,Grad,couple,3258,1286,50-60,1,0
37368.0,3,2,11,2,2,10,1,1,0,2,6,2013,47,Postgrad,couple,2965,30,40-50,1,1
40800.0,24,0,27,8,30,10,2,3,0,3,7,2013,58,Grad,couple,3314,99,50-60,3,0
71847.0,737,21,106,55,63,210,0,6,7,9,3,2012,44,Grad,single,3416,1192,40-50,0,1
46149.0,254,6,71,4,0,27,5,5,1,7,5,2013,47,Grad,couple,2982,362,40-50,1,0
78687.0,817,185,687,145,55,241,1,4,6,8,2,2012,39,Grad,couple,3429,2130,30-40,0,0
49118.0,620,54,239,99,98,119,2,9,7,10,7,2012,51,Undergrad,single,3450,1229,50-60,0,1
37633.0,13,4,20,0,0,1,2,1,0,3,9,2012,65,Postgrad,couple,3417,38,60-70,2,0
39767.0,113,61,204,34,26,47,2,7,1,7,8,2013,71,Postgrad,couple,3113,485,70-80,0,0
26997.0,7,23,78,133,49,144,2,4,2,5,7,2012,71,Undergrad,couple,3549,434,70-80,0,0
33986.0,16,2,18,2,1,5,1,1,0,3,7,2013,52,Grad,single,3242,44,50-60,1,0
57091.0,462,0,24,6,0,4,2,9,2,5,7,2012,50,Postgrad,couple,3353,496,40-50,1,0
46831.0,22,2,10,6,4,34,2,1,2,2,4,2013,53,Undergrad,couple,3097,78,50-60,2,0
83151.0,968,147,842,137,42,210,1,5,7,10,2,2013,50,Postgrad,couple,3040,2346,40-50,0,2
52531.0,283,112,151,51,72,125,2,7,2,10,6,2012,51,Grad,couple,3316,794,50-60,0,0
15759.0,1,2,5,6,0,3,1,1,0,2,7,2013,66,Grad,couple,3186,17,60-70,0,0
22804.0,14,1,7,2,1,1,1,2,0,2,9,2013,51,Grad,single,3103,26,50-60,1,0
43050.0,30,5,24,6,3,8,2,2,0,4,5,2014,49,Undergrad,couple,2873,76,40-50,1,0
42997.0,4,0,5,0,1,5,1,1,0,2,7,2013,45,Postgrad,single,3122,15,40-50,2,0
48918.0,52,0,9,0,0,1,2,1,0,4,4,2014,59,Postgrad,single,2612,62,50-60,2,0
60033.0,62,1,57,19,11,48,2,2,1,5,2,2014,68,Postgrad,couple,2862,198,60-70,1,0
34043.0,20,2,14,3,0,10,1,2,0,2,9,2013,44,Postgrad,couple,3017,49,40-50,1,0
57811.0,545,7,114,37,21,78,5,7,2,11,5,2013,56,Grad,couple,3140,802,50-60,1,0
78569.0,558,79,622,207,175,95,1,4,6,4,1,2014,76,Grad,couple,2900,1736,70-80,0,0
7500.0,6,5,4,13,4,25,4,2,1,3,6,2012,44,Grad,single,3319,57,40-50,2,0
157733.0,39,1,9,2,0,8,0,1,0,1,1,2013,51,Postgrad,couple,3219,59,50-60,1,0
94384.0,1111,24,790,160,45,172,0,5,8,5,2,2013,69,Grad,couple,3222,2302,60-70,0,1
23148.0,4,6,8,6,3,10,1,2,0,3,7,2014,37,Undergrad,couple,2901,37,30-40,0,0
44267.0,183,5,65,3,5,49,5,5,2,4,9,2013,52,Grad,single,3259,310,50-60,2,0
71626.0,546,72,376,94,145,72,1,5,5,8,3,2012,43,Grad,couple,3670,1305,40-50,0,0
60894.0,606,7,155,10,0,54,5,10,3,8,7,2013,56,Grad,couple,3136,832,50-60,1,0
50200.0,266,6,51,8,6,64,6,7,1,5,8,2013,46,Grad,couple,3252,401,40-50,2,0
81051.0,1142,29,249,38,29,14,1,5,5,12,2,2014,57,Postgrad,couple,2807,1501,50-60,0,0
65169.0,1074,0,69,0,0,46,1,10,4,13,6,2014,40,Grad,couple,2936,1189,30-40,0,3
59868.0,771,51,154,54,10,154,7,11,2,12,6,2013,50,Grad,couple,3112,1194,40-50,1,0
65695.0,371,32,189,0,58,6,2,5,4,10,4,2014,62,Postgrad,couple,2919,656,60-70,1,0
64857.0,556,14,717,210,0,43,1,7,5,10,4,2012,66,Postgrad,single,3353,1540,60-70,0,0
45143.0,202,5,74,11,5,14,3,6,1,5,7,2013,57,Postgrad,couple,3077,311,50-60,1,0
74805.0,209,162,209,41,162,37,5,4,7,10,2,2013,67,Undergrad,couple,3153,820,60-70,1,0
59060.0,35,40,111,36,40,12,3,3,1,7,4,2014,33,Undergrad,couple,2645,274,30-40,1,0
27238.0,37,0,17,0,0,3,3,3,0,3,9,2013,60,Postgrad,single,3205,57,50-60,2,0
47009.0,171,45,73,59,10,90,4,3,2,8,4,2013,57,Grad,couple,3305,448,50-60,1,0
46094.0,12,2,20,3,2,5,1,1,0,3,7,2014,49,Undergrad,couple,2671,44,40-50,2,0
40321.0,44,4,21,6,0,27,2,3,0,3,7,2013,50,Grad,couple,3105,102,40-50,2,0
37235.0,20,2,9,4,6,20,1,1,1,2,4,2014,38,Grad,couple,2948,61,30-40,1,0
